user_id,item_id,rating,persona_country,persona_color,persona_price,persona_abv
user_92,19 Crimes Martha's Chard 2020,4,Australia,Red Wine,low,low
user_92,19 Crimes The Warden 2018,3,Australia,Red Wine,low,low
user_92,19 Crimes The Block Sauvignon Blanc 2020,3,Australia,Red Wine,low,low
user_93,Adami Garbel Brut Prosecco,4,US,Red Wine,high,medium
user_93,19 Crimes Snoop Cali Red 2020,5,US,Red Wine,high,medium
user_93,19 Crimes The Punishment Pinot Noir 2020,4,US,Red Wine,high,medium
user_93,Acinum Extra Dry Prosecco,4,US,Red Wine,high,medium
user_93,19 Crimes Cabernet Sauvignon 2020,4,US,Red Wine,high,medium
user_93,A to Z Pinot Noir 2019,4,US,Red Wine,high,medium
user_93,19 Crimes Martha's Chard 2020,4,US,Red Wine,high,medium
user_93,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,high,medium
user_93,19 Crimes Hard Chard 2021,3,US,Red Wine,high,medium
user_94,19 Crimes Snoop Cali Red 2020,5,US,White Wine,high,medium
user_94,Alain Voge Cotes Du Rhone Les Peyrouses 2018,3,US,White Wine,high,medium
user_94,1924 Scotch Barrel Aged Chardonnay 2018,4,US,White Wine,high,medium
user_95,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Chile,Red Wine,low,medium
user_95,Adami Garbel Brut Prosecco,4,Chile,Red Wine,low,medium
user_95,14 Hands Merlot 2018,4,Chile,Red Wine,low,medium
user_95,Acinum Extra Dry Prosecco,4,Chile,Red Wine,low,medium
user_95,19 Crimes The Uprising 2020,4,Chile,Red Wine,low,medium
user_95,1000 Stories Bourbon Barrel Aged Chardonnay 2019,5,Chile,Red Wine,low,medium
user_95,19 Crimes Snoop Cali Rose 2020,4,Chile,Red Wine,low,medium
user_95,7 Deadly Zins Zinfandel 2018,4,Chile,Red Wine,low,medium
user_96,Achaval-Ferrer Mendoza Malbec 2019,5,US,White Wine,medium,medium
user_96,Albert Boxler Pinot Blanc 2016,5,US,White Wine,medium,medium
user_96,19 Crimes Snoop Cali Red 2020,4,US,White Wine,medium,medium
user_96,14 Hands Cabernet Sauvignon 2018,4,US,White Wine,medium,medium
user_96,Agua de Piedra Gran Seleccion Malbec 2021,4,US,White Wine,medium,medium
user_97,Adami Garbel Brut Prosecco,4,Italy,White Wine,high,medium
user_97,Acinum Extra Dry Prosecco,4,Italy,White Wine,high,medium
user_97,19 Crimes The Banished Dark Red 2020,5,Italy,White Wine,high,medium
user_97,Alcance Gran Reserva Carmenere 2015,3,Italy,White Wine,high,medium
user_97,Aia Vecchia Lagone Toscana 2018,4,Italy,White Wine,high,medium
user_97,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,Italy,White Wine,high,medium
user_97,19 Crimes Snoop Cali Red 2020,5,Italy,White Wine,high,medium
user_97,19 Crimes The Block Sauvignon Blanc 2020,2,Italy,White Wine,high,medium
user_97,Adami Bosco di Gica Prosecco Superiore,4,Italy,White Wine,high,medium
user_97,A to Z Pinot Noir 2019,4,Italy,White Wine,high,medium
user_98,A to Z Rose Bubbles,4,Spain,White Wine,low,medium
user_98,12 Linajes Reserva 2012,4,Spain,White Wine,low,medium
user_98,19 Crimes Cabernet Sauvignon 2020,4,Spain,White Wine,low,medium
user_98,19 Crimes Snoop Cali Red 2020,4,Spain,White Wine,low,medium
user_98,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,Spain,White Wine,low,medium
user_98,Abacela Albarino 2021,3,Spain,White Wine,low,medium
user_98,7 Deadly Zins Zinfandel 2018,3,Spain,White Wine,low,medium
user_99,Aix Rose 2021,3,US,White Wine,high,low
user_99,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,White Wine,high,low
user_99,7 Moons Red Blend 2020,4,US,White Wine,high,low
user_99,Acinum Extra Dry Prosecco,4,US,White Wine,high,low
user_99,19 Crimes The Uprising 2020,4,US,White Wine,high,low
user_100,1000 Stories Bourbon Barrel Aged Zinfandel 2020,4,Chile,Red Wine,low,medium
user_100,Achaval-Ferrer Quimera 2018,4,Chile,Red Wine,low,medium
user_100,Albert Bichot Cremant de Bourgogne Brut Rose,4,Chile,Red Wine,low,medium
user_100,Adami Bosco di Gica Prosecco Superiore,4,Chile,Red Wine,low,medium
user_100,19 Crimes The Banished Dark Red 2020,4,Chile,Red Wine,low,medium
user_100,19 Crimes Snoop Cali Red 2020,5,Chile,Red Wine,low,medium
user_100,19 Crimes The Punishment Pinot Noir 2020,5,Chile,Red Wine,low,medium
user_100,12 Linajes Crianza 2014,4,Chile,Red Wine,low,medium
user_100,1849 Anonymous Napa Valley Red 2017,4,Chile,Red Wine,low,medium
user_100,19 Crimes The Block Sauvignon Blanc 2020,3,Chile,Red Wine,low,medium
user_101,Abbazia di Novacella Kerner 2021,5,US,White Wine,medium,medium
user_101,Adami Bosco di Gica Prosecco Superiore,4,US,White Wine,medium,medium
user_101,Acinum Extra Dry Prosecco,4,US,White Wine,medium,medium
user_101,Aia Vecchia Vermentino 2021,4,US,White Wine,medium,medium
user_101,Albert Bichot Cremant de Bourgogne Brut Reserve,4,US,White Wine,medium,medium
user_101,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,US,White Wine,medium,medium
user_102,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,White Wine,high,medium
user_102,19 Crimes The Uprising 2020,4,US,White Wine,high,medium
user_102,Adami Bosco di Gica Prosecco Superiore,4,US,White Wine,high,medium
user_102,A to Z Pinot Noir 2019,4,US,White Wine,high,medium
user_102,Adami Garbel Brut Prosecco,4,US,White Wine,high,medium
user_102,Alcance Gran Reserva Carmenere 2015,4,US,White Wine,high,medium
user_102,19 Crimes Snoop Cali Rose 2020,4,US,White Wine,high,medium
user_102,19 Crimes Cabernet Sauvignon 2020,4,US,White Wine,high,medium
user_102,Acrobat Pinot Gris 2021,5,US,White Wine,high,medium
user_102,Albert Boxler Gewurztraminer Grand Cru Brand 2016,4,US,White Wine,high,medium
user_102,7 Deadly Zins Zinfandel 2018,3,US,White Wine,high,medium
user_102,7 Moons Red Blend 2020,4,US,White Wine,high,medium
user_103,7 Deadly Zins Zinfandel 2018,3,Austria,Red Wine,high,low
user_103,Achaval-Ferrer Quimera 2018,4,Austria,Red Wine,high,low
user_103,Adami Bosco di Gica Prosecco Superiore,4,Austria,Red Wine,high,low
user_103,Alcance Gran Reserva Carmenere 2015,4,Austria,Red Wine,high,low
user_103,19 Crimes Martha's Chard 2020,4,Austria,Red Wine,high,low
user_103,Aia Vecchia Lagone Toscana 2018,4,Austria,Red Wine,high,low
user_103,19 Crimes Snoop Cali Red 2020,5,Austria,Red Wine,high,low
user_103,19 Crimes Red Blend 2020,4,Austria,Red Wine,high,low
user_104,Acinum Extra Dry Prosecco,4,Germany,Red Wine,medium,medium
user_104,Adami Bosco di Gica Prosecco Superiore,4,Germany,Red Wine,medium,medium
user_104,19 Crimes Snoop Cali Red 2020,4,Germany,Red Wine,medium,medium
user_104,19 Crimes Martha's Chard 2020,4,Germany,Red Wine,medium,medium
user_104,19 Crimes Snoop Cali Rose 2020,5,Germany,Red Wine,medium,medium
user_104,Adami Garbel Brut Prosecco,4,Germany,Red Wine,medium,medium
user_105,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,5,US,Red Wine,medium,medium
user_105,Achaval-Ferrer Quimera 2018,4,US,Red Wine,medium,medium
user_105,1924 Sauvignon Blanc 2020,4,US,Red Wine,medium,medium
user_105,Abbazia di Novacella Kerner 2021,4,US,Red Wine,medium,medium
user_105,Albino Rocca Barbaresco 2015,3,US,Red Wine,medium,medium
user_105,Acinum Extra Dry Prosecco,4,US,Red Wine,medium,medium
user_105,1000 Stories Bourbon Barrel Aged Chardonnay 2019,4,US,Red Wine,medium,medium
user_106,19 Crimes Snoop Cali Red 2020,4,Portugal,White Wine,high,medium
user_106,19 Crimes The Uprising 2020,4,Portugal,White Wine,high,medium
user_106,14 Hands Cabernet Sauvignon 2018,4,Portugal,White Wine,high,medium
user_106,Albert Bichot Cremant de Bourgogne Brut Reserve,4,Portugal,White Wine,high,medium
user_107,19 Crimes Snoop Cali Red 2020,4,US,Red Wine,high,medium
user_107,Acinum Extra Dry Prosecco,4,US,Red Wine,high,medium
user_107,19 Crimes Snoop Cali Rose 2020,4,US,Red Wine,high,medium
user_107,Albert Bichot Cremant de Bourgogne Brut Rose,4,US,Red Wine,high,medium
user_107,A to Z Pinot Noir 2019,4,US,Red Wine,high,medium
user_107,Agua de Piedra Gran Seleccion Malbec 2021,5,US,Red Wine,high,medium
user_107,19 Crimes Red Blend 2020,4,US,Red Wine,high,medium
user_107,A to Z Rose Bubbles,4,US,Red Wine,high,medium
user_108,19 Crimes Cabernet Sauvignon 2020,4,US,Red Wine,high,medium
user_108,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,Red Wine,high,medium
user_108,Acrobat Pinot Gris 2021,4,US,Red Wine,high,medium
user_108,19 Crimes Snoop Cali Red 2020,4,US,Red Wine,high,medium
user_108,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,high,medium
user_108,12 Linajes Reserva 2012,4,US,Red Wine,high,medium
user_109,Aia Vecchia Lagone Toscana 2018,3,Italy,Red Wine,high,medium
user_109,Adami Bosco di Gica Prosecco Superiore,5,Italy,Red Wine,high,medium
user_109,1924 Scotch Barrel Aged Chardonnay 2018,3,Italy,Red Wine,high,medium
user_109,19 Crimes Snoop Cali Red 2020,5,Italy,Red Wine,high,medium
user_109,Acinum Extra Dry Prosecco,4,Italy,Red Wine,high,medium
user_109,12 Linajes Reserva 2012,4,Italy,Red Wine,high,medium
user_109,Aix Rose 2021,4,Italy,Red Wine,high,medium
user_109,19 Crimes The Uprising 2020,4,Italy,Red Wine,high,medium
user_109,Alcance Gran Reserva Carmenere 2015,4,Italy,Red Wine,high,medium
user_109,19 Crimes Cabernet Sauvignon 2020,4,Italy,Red Wine,high,medium
user_110,Adami Bosco di Gica Prosecco Superiore,4,US,White Wine,medium,medium
user_110,Adami Garbel Brut Prosecco,4,US,White Wine,medium,medium
user_110,Alexakis Kotsifali Syrah 2016,3,US,White Wine,medium,medium
user_110,Albert Bichot Bourgogne Vieilles Vignes Pinot Noir 2020,4,US,White Wine,medium,medium
user_110,19 Crimes Snoop Cali Red 2020,4,US,White Wine,medium,medium
user_110,Aix Rose 2021,4,US,White Wine,medium,medium
user_110,1924 Double Black Red Blend 2020,4,US,White Wine,medium,medium
user_110,19 Crimes Martha's Chard 2020,4,US,White Wine,medium,medium
user_111,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,Pink and Rosé,high,medium
user_111,Adami Bosco di Gica Prosecco Superiore,4,US,Pink and Rosé,high,medium
user_111,Albert Boxler Gewurztraminer 2015,4,US,Pink and Rosé,high,medium
user_111,19 Crimes Snoop Cali Red 2020,4,US,Pink and Rosé,high,medium
user_111,12 Linajes Reserva 2012,4,US,Pink and Rosé,high,medium
user_111,1849 Anonymous Napa Valley Red 2017,3,US,Pink and Rosé,high,medium
user_112,19 Crimes The Uprising 2020,4,Portugal,Sparkling & Champagne,low,medium
user_112,Alamos Red Blend 2020,4,Portugal,Sparkling & Champagne,low,medium
user_112,19 Crimes The Punishment Pinot Noir 2020,4,Portugal,Sparkling & Champagne,low,medium
user_112,Adami Garbel Brut Prosecco,4,Portugal,Sparkling & Champagne,low,medium
user_112,19 Crimes Snoop Cali Red 2020,5,Portugal,Sparkling & Champagne,low,medium
user_112,Alcance Gran Reserva Carmenere 2015,3,Portugal,Sparkling & Champagne,low,medium
user_112,A to Z Rose Bubbles,4,Portugal,Sparkling & Champagne,low,medium
user_113,1000 Stories Bourbon Barrel Aged Chardonnay 2019,4,US,Red Wine,low,medium
user_113,Agua de Piedra Gran Seleccion Malbec 2021,5,US,Red Wine,low,medium
user_113,19 Crimes The Banished Dark Red 2020,4,US,Red Wine,low,medium
user_113,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,low,medium
user_113,19 Crimes Snoop Cali Red 2020,4,US,Red Wine,low,medium
user_114,Alcance Gran Reserva Carmenere 2015,3,France,White Wine,high,medium
user_114,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,France,White Wine,high,medium
user_114,19 Crimes Snoop Cali Red 2020,3,France,White Wine,high,medium
user_114,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,France,White Wine,high,medium
user_114,Adami Bosco di Gica Prosecco Superiore,4,France,White Wine,high,medium
user_114,19 Crimes Hard Chard 2021,3,France,White Wine,high,medium
user_115,Adriano Marco e Vittorio Basarin Barbaresco 2018,5,US,Red Wine,high,medium
user_115,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,high,medium
user_115,19 Crimes Snoop Cali Red 2020,5,US,Red Wine,high,medium
user_115,Aia Vecchia Lagone Toscana 2018,4,US,Red Wine,high,medium
user_115,Alcance Gran Reserva Carmenere 2015,4,US,Red Wine,high,medium
user_116,Adriano Marco e Vittorio Basarin Barbaresco 2018,5,US,White Wine,low,medium
user_116,19 Crimes Snoop Cali Red 2020,4,US,White Wine,low,medium
user_116,A to Z Rose Bubbles,4,US,White Wine,low,medium
user_116,100 Nails Ranch Cabernet Sauvignon 2018,3,US,White Wine,low,medium
user_116,19 Crimes The Banished Dark Red 2020,4,US,White Wine,low,medium
user_116,Adami Garbel Brut Prosecco,4,US,White Wine,low,medium
user_116,Alexakis Kotsifali Syrah 2016,3,US,White Wine,low,medium
user_116,Alamos Cabernet Sauvignon 2020,4,US,White Wine,low,medium
user_116,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,US,White Wine,low,medium
user_116,Albert Bichot Cremant de Bourgogne Brut Rose,4,US,White Wine,low,medium
user_117,19 Crimes Red Blend 2020,4,New Zealand,Red Wine,high,medium
user_117,19 Crimes Snoop Cali Red 2020,4,New Zealand,Red Wine,high,medium
user_117,Adriano Marco e Vittorio Basarin Barbaresco 2018,5,New Zealand,Red Wine,high,medium
user_117,Albert Boxler Pinot Blanc 2016,3,New Zealand,Red Wine,high,medium
user_117,Adami Garbel Brut Prosecco,4,New Zealand,Red Wine,high,medium
user_117,19 Crimes Cabernet Sauvignon 2020,4,New Zealand,Red Wine,high,medium
user_117,A to Z Rose Bubbles,4,New Zealand,Red Wine,high,medium
user_117,1924 Sauvignon Blanc 2020,3,New Zealand,Red Wine,high,medium
user_117,Adaptation by Odette Cabernet Sauvignon 2018,5,New Zealand,Red Wine,high,medium
user_117,12 Linajes Reserva 2012,4,New Zealand,Red Wine,high,medium
user_117,Albert Bichot Cremant de Bourgogne Brut Rose,4,New Zealand,Red Wine,high,medium
user_118,A to Z Pinot Noir 2019,4,US,Sparkling & Champagne,high,high
user_118,19 Crimes Snoop Cali Rose 2020,4,US,Sparkling & Champagne,high,high
user_118,Adami Bosco di Gica Prosecco Superiore,4,US,Sparkling & Champagne,high,high
user_118,19 Crimes The Banished Dark Red 2020,4,US,Sparkling & Champagne,high,high
user_118,19 Crimes Snoop Cali Red 2020,3,US,Sparkling & Champagne,high,high
user_118,Albert Boxler Gewurztraminer 2015,3,US,Sparkling & Champagne,high,high
user_119,Albert Bichot Cremant de Bourgogne Brut Reserve,4,US,White Wine,medium,high
user_119,12 Linajes Reserva 2012,4,US,White Wine,medium,high
user_119,1000 Stories Bourbon Barrel Aged Zinfandel 2020,4,US,White Wine,medium,high
user_119,Adaptation by Odette Cabernet Sauvignon 2018,5,US,White Wine,medium,high
user_119,Acinum Extra Dry Prosecco,4,US,White Wine,medium,high
user_119,Adriano Marco e Vittorio Basarin Barbaresco 2018,5,US,White Wine,medium,high
user_119,19 Crimes Snoop Cali Red 2020,5,US,White Wine,medium,high
user_119,Acrobat Pinot Noir 2019,3,US,White Wine,medium,high
user_119,Adami Bosco di Gica Prosecco Superiore,3,US,White Wine,medium,high
user_119,19 Crimes The Banished Dark Red 2020,4,US,White Wine,medium,high
user_119,12 Linajes Crianza 2014,3,US,White Wine,medium,high
user_120,19 Crimes Red Blend 2020,4,US,Red Wine,low,medium
user_120,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,US,Red Wine,low,medium
user_120,12 Linajes Crianza 2014,4,US,Red Wine,low,medium
user_120,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,low,medium
user_120,Albert Boxler Gewurztraminer 2015,4,US,Red Wine,low,medium
user_120,Albert Boxler Chasselas 2017,3,US,Red Wine,low,medium
user_120,Albert Boxler Edelswicker Reserve 2019,4,US,Red Wine,low,medium
user_120,Acinum Extra Dry Prosecco,4,US,Red Wine,low,medium
user_120,19 Crimes Snoop Cali Red 2020,5,US,Red Wine,low,medium
user_120,Adami Garbel Brut Prosecco,4,US,Red Wine,low,medium
user_120,1924 Sauvignon Blanc 2020,4,US,Red Wine,low,medium
user_120,1924 Scotch Barrel Aged Chardonnay 2018,3,US,Red Wine,low,medium
user_121,7 Deadly Zins Zinfandel 2018,4,Italy,White Wine,medium,medium
user_121,A to Z Rose Bubbles,4,Italy,White Wine,medium,medium
user_121,Achaval-Ferrer Mendoza Malbec 2019,4,Italy,White Wine,medium,medium
user_121,19 Crimes The Banished Dark Red 2020,4,Italy,White Wine,medium,medium
user_121,19 Crimes Snoop Cali Red 2020,3,Italy,White Wine,medium,medium
user_121,Aia Vecchia Lagone Toscana 2018,4,Italy,White Wine,medium,medium
user_121,Adami Bosco di Gica Prosecco Superiore,4,Italy,White Wine,medium,medium
user_121,Albert Boxler Pinot Blanc 2016,4,Italy,White Wine,medium,medium
user_121,19 Crimes Red Blend 2020,4,Italy,White Wine,medium,medium
user_121,Albert Bichot Cremant de Bourgogne Brut Reserve,4,Italy,White Wine,medium,medium
user_121,Alamos Cabernet Sauvignon 2020,4,Italy,White Wine,medium,medium
user_122,Acinum Extra Dry Prosecco,4,France,White Wine,high,medium
user_122,100 Nails Ranch Cabernet Sauvignon 2018,3,France,White Wine,high,medium
user_122,19 Crimes Snoop Cali Red 2020,4,France,White Wine,high,medium
user_122,A to Z Rose Bubbles,4,France,White Wine,high,medium
user_122,A Mano Primitivo 2019,3,France,White Wine,high,medium
user_122,19 Crimes Hard Chard 2021,3,France,White Wine,high,medium
user_123,Albert Bichot Cremant de Bourgogne Brut Rose,4,Germany,White Wine,medium,medium
user_123,19 Crimes Snoop Cali Red 2020,4,Germany,White Wine,medium,medium
user_123,19 Crimes Cabernet Sauvignon 2020,4,Germany,White Wine,medium,medium
user_123,Abacela Albarino 2021,3,Germany,White Wine,medium,medium
user_123,Adami Bosco di Gica Prosecco Superiore,4,Germany,White Wine,medium,medium
user_123,Agua de Piedra Gran Seleccion Malbec 2021,5,Germany,White Wine,medium,medium
user_123,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,5,Germany,White Wine,medium,medium
user_124,Alain Voge Cotes Du Rhone Les Peyrouses 2018,3,US,Red Wine,medium,medium
user_124,19 Crimes Cabernet Sauvignon 2020,4,US,Red Wine,medium,medium
user_124,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,medium,medium
user_124,19 Crimes Red Blend 2020,4,US,Red Wine,medium,medium
user_124,19 Crimes Snoop Cali Rose 2020,3,US,Red Wine,medium,medium
user_124,14 Hands Cabernet Sauvignon 2018,4,US,Red Wine,medium,medium
user_124,19 Crimes Snoop Cali Red 2020,4,US,Red Wine,medium,medium
user_124,19 Crimes The Uprising 2020,4,US,Red Wine,medium,medium
user_124,Albert Bichot Cremant de Bourgogne Brut Rose,4,US,Red Wine,medium,medium
user_124,19 Crimes The Banished Dark Red 2020,4,US,Red Wine,medium,medium
user_125,12 Linajes Reserva 2012,4,France,Red Wine,low,high
user_125,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,5,France,Red Wine,low,high
user_125,Adami Bosco di Gica Prosecco Superiore,4,France,Red Wine,low,high
user_125,19 Crimes Snoop Cali Red 2020,4,France,Red Wine,low,high
user_125,19 Crimes Cabernet Sauvignon 2020,4,France,Red Wine,low,high
user_125,Adami Garbel Brut Prosecco,4,France,Red Wine,low,high
user_125,Adriano Marco e Vittorio Basarin Barbaresco 2018,5,France,Red Wine,low,high
user_125,19 Crimes Red Blend 2020,4,France,Red Wine,low,high
user_126,Adami Bosco di Gica Prosecco Superiore,4,Italy,Red Wine,high,medium
user_126,Achaval-Ferrer Quimera 2018,5,Italy,Red Wine,high,medium
user_126,14 Hands Cabernet Sauvignon 2018,4,Italy,Red Wine,high,medium
user_126,Alamos Cabernet Sauvignon 2020,4,Italy,Red Wine,high,medium
user_126,Acinum Extra Dry Prosecco,4,Italy,Red Wine,high,medium
user_127,7 Deadly Zins Zinfandel 2018,4,Italy,Red Wine,low,medium
user_127,Adami Bosco di Gica Prosecco Superiore,4,Italy,Red Wine,low,medium
user_127,Albert Bichot Cremant de Bourgogne Brut Reserve,4,Italy,Red Wine,low,medium
user_127,19 Crimes The Uprising 2020,4,Italy,Red Wine,low,medium
user_127,19 Crimes Cabernet Sauvignon 2020,4,Italy,Red Wine,low,medium
user_127,Albert Bichot Cremant de Bourgogne Brut Rose,4,Italy,Red Wine,low,medium
user_127,Albert Boxler Gewurztraminer 2015,3,Italy,Red Wine,low,medium
user_127,19 Crimes Snoop Cali Red 2020,4,Italy,Red Wine,low,medium
user_127,12 Linajes Reserva 2012,4,Italy,Red Wine,low,medium
user_127,Albert Bichot Bourgogne Vieilles Vignes Pinot Noir 2020,4,Italy,Red Wine,low,medium
user_127,Adami Garbel Brut Prosecco,4,Italy,Red Wine,low,medium
user_128,A to Z Rose Bubbles,4,Germany,White Wine,medium,medium
user_128,A Mano Primitivo 2019,3,Germany,White Wine,medium,medium
user_128,Adami Bosco di Gica Prosecco Superiore,4,Germany,White Wine,medium,medium
user_128,Adami Garbel Brut Prosecco,4,Germany,White Wine,medium,medium
user_128,Acinum Extra Dry Prosecco,4,Germany,White Wine,medium,medium
user_128,19 Crimes Cabernet Sauvignon 2020,4,Germany,White Wine,medium,medium
user_129,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,Australia,White Wine,high,medium
user_129,Achaval-Ferrer Mendoza Malbec 2019,4,Australia,White Wine,high,medium
user_129,19 Crimes Snoop Cali Red 2020,4,Australia,White Wine,high,medium
user_129,19 Crimes Red Blend 2020,4,Australia,White Wine,high,medium
user_129,Adami Garbel Brut Prosecco,4,Australia,White Wine,high,medium
user_129,Albert Boxler Edelswicker Reserve 2019,5,Australia,White Wine,high,medium
user_129,19 Crimes The Banished Dark Red 2020,4,Australia,White Wine,high,medium
user_129,Adami Bosco di Gica Prosecco Superiore,4,Australia,White Wine,high,medium
user_129,Acinum Extra Dry Prosecco,4,Australia,White Wine,high,medium
user_130,A to Z Rose Bubbles,4,US,White Wine,low,medium
user_130,Acinum Extra Dry Prosecco,4,US,White Wine,low,medium
user_130,19 Crimes Snoop Cali Red 2020,4,US,White Wine,low,medium
user_130,Adami Bosco di Gica Prosecco Superiore,4,US,White Wine,low,medium
user_130,Achaval-Ferrer Mendoza Malbec 2019,4,US,White Wine,low,medium
user_130,Alcance Gran Reserva Carmenere 2015,4,US,White Wine,low,medium
user_131,19 Crimes Cabernet Sauvignon 2020,4,Italy,Red Wine,low,medium
user_131,Adami Garbel Brut Prosecco,4,Italy,Red Wine,low,medium
user_131,19 Crimes Martha's Chard 2020,3,Italy,Red Wine,low,medium
user_131,19 Crimes Hard Chard 2021,3,Italy,Red Wine,low,medium
user_131,A to Z Rose Bubbles,4,Italy,Red Wine,low,medium
user_131,7 Deadly Zins Zinfandel 2018,4,Italy,Red Wine,low,medium
user_131,19 Crimes The Punishment Pinot Noir 2020,3,Italy,Red Wine,low,medium
user_131,Acrobat Pinot Gris 2021,4,Italy,Red Wine,low,medium
user_131,19 Crimes The Uprising 2020,4,Italy,Red Wine,low,medium
user_131,Acinum Extra Dry Prosecco,4,Italy,Red Wine,low,medium
user_132,Adelsheim Staking Claim Chardonnay 2017,4,Chile,Red Wine,high,medium
user_132,Aia Vecchia Lagone Toscana 2018,4,Chile,Red Wine,high,medium
user_132,Albert Boxler Gewurztraminer Grand Cru Brand 2016,3,Chile,Red Wine,high,medium
user_132,19 Crimes The Warden 2018,4,Chile,Red Wine,high,medium
user_132,Agua de Piedra Gran Seleccion Malbec 2021,5,Chile,Red Wine,high,medium
user_132,19 Crimes Red Blend 2020,4,Chile,Red Wine,high,medium
user_132,19 Crimes The Punishment Pinot Noir 2020,3,Chile,Red Wine,high,medium
user_132,Adami Bosco di Gica Prosecco Superiore,4,Chile,Red Wine,high,medium
user_132,Adami Garbel Brut Prosecco,4,Chile,Red Wine,high,medium
user_132,Acinum Extra Dry Prosecco,4,Chile,Red Wine,high,medium
user_132,1849 Declaration Napa Valley Cabernet Sauvignon 2014,4,Chile,Red Wine,high,medium
user_132,1849 Anonymous Napa Valley Red 2017,4,Chile,Red Wine,high,medium
user_132,1000 Stories Bourbon Barrel Aged Gold Rush Red 2018,4,Chile,Red Wine,high,medium
user_133,Adami Garbel Brut Prosecco,4,US,White Wine,low,high
user_133,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,US,White Wine,low,high
user_133,19 Crimes Red Blend 2020,4,US,White Wine,low,high
user_133,Albert Bichot Cremant de Bourgogne Brut Reserve,3,US,White Wine,low,high
user_133,Agua de Piedra Gran Seleccion Malbec 2021,4,US,White Wine,low,high
user_133,19 Crimes Snoop Cali Rose 2020,4,US,White Wine,low,high
user_133,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,White Wine,low,high
user_134,Adriano Marco e Vittorio Basarin Barbaresco 2018,5,England,Red Wine,low,low
user_134,Albino Rocca Barbaresco 2015,3,England,Red Wine,low,low
user_134,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,5,England,Red Wine,low,low
user_134,19 Crimes Martha's Chard 2020,3,England,Red Wine,low,low
user_134,19 Crimes The Uprising 2020,4,England,Red Wine,low,low
user_134,Achaval-Ferrer Mendoza Cabernet Sauvignon 2018,4,England,Red Wine,low,low
user_134,1924 Sauvignon Blanc 2020,3,England,Red Wine,low,low
user_134,Adami Bosco di Gica Prosecco Superiore,4,England,Red Wine,low,low
user_134,A to Z Essence Pinot Noir 2017,3,England,Red Wine,low,low
user_134,19 Crimes Snoop Cali Red 2020,5,England,Red Wine,low,low
user_135,Adami Bosco di Gica Prosecco Superiore,4,Chile,Red Wine,medium,medium
user_135,Albert Bichot Cremant de Bourgogne Brut Rose,4,Chile,Red Wine,medium,medium
user_135,Aia Vecchia Lagone Toscana 2018,4,Chile,Red Wine,medium,medium
user_135,A to Z Rose Bubbles,4,Chile,Red Wine,medium,medium
user_135,1000 Stories Bourbon Barrel Aged Gold Rush Red 2018,3,Chile,Red Wine,medium,medium
user_135,Adami Garbel Brut Prosecco,4,Chile,Red Wine,medium,medium
user_136,19 Crimes The Banished Dark Red 2020,4,Germany,Red Wine,high,medium
user_136,Albert Bichot Cremant de Bourgogne Brut Reserve,4,Germany,Red Wine,high,medium
user_136,Albert Boxler Muscat 2016,4,Germany,Red Wine,high,medium
user_136,Acinum Extra Dry Prosecco,4,Germany,Red Wine,high,medium
user_136,Adami Bosco di Gica Prosecco Superiore,4,Germany,Red Wine,high,medium
user_136,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,5,Germany,Red Wine,high,medium
user_136,14 Hands Cabernet Sauvignon 2018,4,Germany,Red Wine,high,medium
user_136,Aalto 2019,4,Germany,Red Wine,high,medium
user_137,Aia Vecchia Lagone Toscana 2018,4,Italy,Red Wine,high,medium
user_137,19 Crimes The Punishment Pinot Noir 2020,4,Italy,Red Wine,high,medium
user_137,Adami Bosco di Gica Prosecco Superiore,4,Italy,Red Wine,high,medium
user_137,19 Crimes Cabernet Sauvignon 2020,4,Italy,Red Wine,high,medium
user_137,19 Crimes Red Blend 2020,4,Italy,Red Wine,high,medium
