user_id,item_id,rating,persona_country,persona_color,persona_price,persona_abv,variety,country_norm,color_simple,price_level,abv_level,ABV,Ratings,Ratingsnum,Prices
user_100,Albert Bichot Cremant de Bourgogne Brut Rose,4,Chile,Red Wine,low,medium,"""Sparkling Rosé",France,Sparkling & Champagne,medium,medium,,4.1,30,39.99
user_100,Adami Bosco di Gica Prosecco Superiore,4,Chile,Red Wine,low,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_100,19 Crimes The Banished Dark Red 2020,4,Chile,Red Wine,low,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.2,32,16.99
user_100,19 Crimes Snoop Cali Red 2020,5,Chile,Red Wine,low,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_100,19 Crimes The Punishment Pinot Noir 2020,5,Chile,Red Wine,low,medium,Pinot Noir,Australia,Red Wine,low,medium,13.5,3.7,31,9.99
user_100,12 Linajes Crianza 2014,4,Chile,Red Wine,low,medium,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,17,31.99
user_100,1849 Anonymous Napa Valley Red 2017,4,Chile,Red Wine,low,medium,"""Other Red Blends",US,Red Wine,medium,medium,,3.9,9,42.99
user_100,19 Crimes The Block Sauvignon Blanc 2020,3,Chile,Red Wine,low,medium,Sauvignon Blanc,Australia,White Wine,low,medium,0.0,2.5,7,9.99
user_101,Abbazia di Novacella Kerner 2021,5,US,White Wine,medium,medium,"""Other White Wine",US,White Wine,medium,medium,,4.2,8,21.99
user_101,Adami Bosco di Gica Prosecco Superiore,4,US,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_101,Acinum Extra Dry Prosecco,4,US,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_101,Aia Vecchia Vermentino 2021,4,US,White Wine,medium,medium,"""Vermentino",Italy,White Wine,low,medium,,3.7,5,17.99
user_101,Albert Bichot Cremant de Bourgogne Brut Reserve,4,US,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",France,Sparkling & Champagne,medium,medium,,3.9,25,26.99
user_101,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,US,White Wine,medium,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_102,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,White Wine,high,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,56,32.99
user_102,19 Crimes The Uprising 2020,4,US,White Wine,high,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.1,41,11.99
user_102,Adami Bosco di Gica Prosecco Superiore,4,US,White Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_102,A to Z Pinot Noir 2019,4,US,White Wine,high,medium,"""Pinot Noir",US,Red Wine,medium,medium,,4.1,23,22.99
user_102,Adami Garbel Brut Prosecco,4,US,White Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_102,Alcance Gran Reserva Carmenere 2015,4,US,White Wine,high,medium,Carmenere,Chile,Red Wine,medium,high,14.5,3.9,24,25.99
user_102,19 Crimes Snoop Cali Rose 2020,4,US,White Wine,high,medium,Rosé,US,Red Wine,low,low,10.5,3.9,32,13.99
user_102,19 Crimes Cabernet Sauvignon 2020,4,US,White Wine,high,medium,Cabernet Sauvignon,Australia,Red Wine,low,medium,0.0,3.9,68,10.99
user_102,Acrobat Pinot Gris 2021,5,US,White Wine,high,medium,Pinot Gris/Grigio,US,White Wine,low,medium,13.0,4.3,17,12.99
user_102,Albert Boxler Gewurztraminer Grand Cru Brand 2016,4,US,White Wine,high,medium,"""Gewurztraminer",US,White Wine,high,medium,,3.8,7,80.99
user_102,7 Deadly Zins Zinfandel 2018,3,US,White Wine,high,medium,"""Zinfandel",US,Red Wine,low,medium,,3.8,18,14.99
user_102,7 Moons Red Blend 2020,4,US,White Wine,high,medium,Other Red Blends,Chile,Red Wine,low,medium,0.0,4.6,7,14.99
user_103,7 Deadly Zins Zinfandel 2018,3,Austria,Red Wine,high,low,"""Zinfandel",US,Red Wine,low,medium,,3.8,18,14.99
user_103,Achaval-Ferrer Quimera 2018,4,Austria,Red Wine,high,low,"""Bordeaux Red Blends",France,Red Wine,medium,medium,,4.2,18,39.99
user_103,Adami Bosco di Gica Prosecco Superiore,4,Austria,Red Wine,high,low,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_103,Alcance Gran Reserva Carmenere 2015,4,Austria,Red Wine,high,low,Carmenere,Chile,Red Wine,medium,high,14.5,3.9,24,25.99
user_103,19 Crimes Martha's Chard 2020,4,Austria,Red Wine,high,low,Chardonnay,US,White Wine,low,medium,13.8,3.8,24,13.99
user_103,Aia Vecchia Lagone Toscana 2018,4,Austria,Red Wine,high,low,"""Bordeaux Red Blends",France,Red Wine,low,medium,,3.8,35,17.99
user_103,19 Crimes Snoop Cali Red 2020,5,Austria,Red Wine,high,low,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_103,19 Crimes Red Blend 2020,4,Austria,Red Wine,high,low,Other Red Blends,Australia,Red Wine,low,medium,0.0,3.9,50,9.99
user_104,Acinum Extra Dry Prosecco,4,Germany,Red Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_104,Adami Bosco di Gica Prosecco Superiore,4,Germany,Red Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_104,19 Crimes Snoop Cali Red 2020,4,Germany,Red Wine,medium,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_104,19 Crimes Martha's Chard 2020,4,Germany,Red Wine,medium,medium,Chardonnay,US,White Wine,low,medium,13.8,3.8,24,13.99
user_104,19 Crimes Snoop Cali Rose 2020,5,Germany,Red Wine,medium,medium,Rosé,US,Red Wine,low,low,10.5,3.9,32,13.99
user_104,Adami Garbel Brut Prosecco,4,Germany,Red Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_105,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,5,US,Red Wine,medium,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_105,Achaval-Ferrer Quimera 2018,4,US,Red Wine,medium,medium,"""Bordeaux Red Blends",France,Red Wine,medium,medium,,4.2,18,39.99
user_105,1924 Sauvignon Blanc 2020,4,US,Red Wine,medium,medium,Sauvignon Blanc,US,White Wine,low,medium,13.0,3.6,12,14.99
user_105,Abbazia di Novacella Kerner 2021,4,US,Red Wine,medium,medium,"""Other White Wine",US,White Wine,medium,medium,,4.2,8,21.99
user_105,Albino Rocca Barbaresco 2015,3,US,Red Wine,medium,medium,"""Nebbiolo",US,Red Wine,high,medium,,3.7,5,52.99
user_105,Acinum Extra Dry Prosecco,4,US,Red Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_105,1000 Stories Bourbon Barrel Aged Chardonnay 2019,4,US,Red Wine,medium,medium,Chardonnay,US,White Wine,low,high,14.4,4.4,10,19.99
user_106,19 Crimes Snoop Cali Red 2020,4,Portugal,White Wine,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_106,19 Crimes The Uprising 2020,4,Portugal,White Wine,high,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.1,41,11.99
user_106,14 Hands Cabernet Sauvignon 2018,4,Portugal,White Wine,high,medium,"""Cabernet Sauvignon",US,Red Wine,low,medium,,3.7,31,11.99
user_106,Albert Bichot Cremant de Bourgogne Brut Reserve,4,Portugal,White Wine,high,medium,"""Non-Vintage Sparkling Wine",France,Sparkling & Champagne,medium,medium,,3.9,25,26.99
user_107,19 Crimes Snoop Cali Red 2020,4,US,Red Wine,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_107,Acinum Extra Dry Prosecco,4,US,Red Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_107,19 Crimes Snoop Cali Rose 2020,4,US,Red Wine,high,medium,Rosé,US,Red Wine,low,low,10.5,3.9,32,13.99
user_107,Albert Bichot Cremant de Bourgogne Brut Rose,4,US,Red Wine,high,medium,"""Sparkling Rosé",France,Sparkling & Champagne,medium,medium,,4.1,30,39.99
user_107,A to Z Pinot Noir 2019,4,US,Red Wine,high,medium,"""Pinot Noir",US,Red Wine,medium,medium,,4.1,23,22.99
user_107,Agua de Piedra Gran Seleccion Malbec 2021,5,US,Red Wine,high,medium,"""Malbec",US,Red Wine,low,medium,,4.9,23,14.99
user_107,19 Crimes Red Blend 2020,4,US,Red Wine,high,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,3.9,50,9.99
user_107,A to Z Rose Bubbles,4,US,Red Wine,high,medium,Sparkling Rosé,US,Sparkling & Champagne,low,medium,12.5,3.9,48,18.99
user_108,19 Crimes Cabernet Sauvignon 2020,4,US,Red Wine,high,medium,Cabernet Sauvignon,Australia,Red Wine,low,medium,0.0,3.9,68,10.99
user_108,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,Red Wine,high,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,56,32.99
user_108,Acrobat Pinot Gris 2021,4,US,Red Wine,high,medium,Pinot Gris/Grigio,US,White Wine,low,medium,13.0,4.3,17,12.99
user_108,19 Crimes Snoop Cali Red 2020,4,US,Red Wine,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_108,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_108,12 Linajes Reserva 2012,4,US,Red Wine,high,medium,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,33,39.99
user_109,Aia Vecchia Lagone Toscana 2018,3,Italy,Red Wine,high,medium,"""Bordeaux Red Blends",France,Red Wine,low,medium,,3.8,35,17.99
user_109,Adami Bosco di Gica Prosecco Superiore,5,Italy,Red Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_109,1924 Scotch Barrel Aged Chardonnay 2018,3,Italy,Red Wine,high,medium,Chardonnay,US,White Wine,low,high,14.5,3.7,8,15.99
user_109,19 Crimes Snoop Cali Red 2020,5,Italy,Red Wine,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_109,Acinum Extra Dry Prosecco,4,Italy,Red Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_109,12 Linajes Reserva 2012,4,Italy,Red Wine,high,medium,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,33,39.99
user_109,Aix Rose 2021,4,Italy,Red Wine,high,medium,"""Rosé",US,Red Wine,medium,medium,,3.7,23,20.99
user_109,19 Crimes The Uprising 2020,4,Italy,Red Wine,high,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.1,41,11.99
user_109,Alcance Gran Reserva Carmenere 2015,4,Italy,Red Wine,high,medium,Carmenere,Chile,Red Wine,medium,high,14.5,3.9,24,25.99
user_109,19 Crimes Cabernet Sauvignon 2020,4,Italy,Red Wine,high,medium,Cabernet Sauvignon,Australia,Red Wine,low,medium,0.0,3.9,68,10.99
user_110,Adami Bosco di Gica Prosecco Superiore,4,US,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_110,Adami Garbel Brut Prosecco,4,US,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_110,Alexakis Kotsifali Syrah 2016,3,US,White Wine,medium,medium,"""Other Red Blends",US,Red Wine,medium,medium,,3.3,10,21.99
user_110,Albert Bichot Bourgogne Vieilles Vignes Pinot Noir 2020,4,US,White Wine,medium,medium,"""Pinot Noir",France,Red Wine,medium,medium,,3.5,6,25.99
user_110,19 Crimes Snoop Cali Red 2020,4,US,White Wine,medium,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_110,Aix Rose 2021,4,US,White Wine,medium,medium,"""Rosé",US,Red Wine,medium,medium,,3.7,23,20.99
user_110,1924 Double Black Red Blend 2020,4,US,White Wine,medium,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,9,11.99
user_110,19 Crimes Martha's Chard 2020,4,US,White Wine,medium,medium,Chardonnay,US,White Wine,low,medium,13.8,3.8,24,13.99
user_111,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,Pink and Rosé,high,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,56,32.99
user_111,Adami Bosco di Gica Prosecco Superiore,4,US,Pink and Rosé,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_111,Albert Boxler Gewurztraminer 2015,4,US,Pink and Rosé,high,medium,"""Gewurztraminer",US,White Wine,medium,medium,,3.7,9,33.99
user_111,19 Crimes Snoop Cali Red 2020,4,US,Pink and Rosé,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_111,12 Linajes Reserva 2012,4,US,Pink and Rosé,high,medium,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,33,39.99
user_111,1849 Anonymous Napa Valley Red 2017,3,US,Pink and Rosé,high,medium,"""Other Red Blends",US,Red Wine,medium,medium,,3.9,9,42.99
user_112,19 Crimes The Uprising 2020,4,Portugal,Sparkling & Champagne,low,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.1,41,11.99
user_112,Alamos Red Blend 2020,4,Portugal,Sparkling & Champagne,low,medium,"""Other Red Blends",US,Red Wine,low,medium,,4.3,8,11.99
user_112,19 Crimes The Punishment Pinot Noir 2020,4,Portugal,Sparkling & Champagne,low,medium,Pinot Noir,Australia,Red Wine,low,medium,13.5,3.7,31,9.99
user_112,Adami Garbel Brut Prosecco,4,Portugal,Sparkling & Champagne,low,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_112,19 Crimes Snoop Cali Red 2020,5,Portugal,Sparkling & Champagne,low,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_112,Alcance Gran Reserva Carmenere 2015,3,Portugal,Sparkling & Champagne,low,medium,Carmenere,Chile,Red Wine,medium,high,14.5,3.9,24,25.99
user_112,A to Z Rose Bubbles,4,Portugal,Sparkling & Champagne,low,medium,Sparkling Rosé,US,Sparkling & Champagne,low,medium,12.5,3.9,48,18.99
user_113,1000 Stories Bourbon Barrel Aged Chardonnay 2019,4,US,Red Wine,low,medium,Chardonnay,US,White Wine,low,high,14.4,4.4,10,19.99
user_113,Agua de Piedra Gran Seleccion Malbec 2021,5,US,Red Wine,low,medium,"""Malbec",US,Red Wine,low,medium,,4.9,23,14.99
user_113,19 Crimes The Banished Dark Red 2020,4,US,Red Wine,low,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.2,32,16.99
user_113,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,low,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_113,19 Crimes Snoop Cali Red 2020,4,US,Red Wine,low,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_114,Alcance Gran Reserva Carmenere 2015,3,France,White Wine,high,medium,Carmenere,Chile,Red Wine,medium,high,14.5,3.9,24,25.99
user_114,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,France,White Wine,high,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,56,32.99
user_114,19 Crimes Snoop Cali Red 2020,3,France,White Wine,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_114,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,France,White Wine,high,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_114,Adami Bosco di Gica Prosecco Superiore,4,France,White Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_114,19 Crimes Hard Chard 2021,3,France,White Wine,high,medium,Chardonnay,Australia,White Wine,medium,high,14.0,3.0,13,20.99
user_115,Adriano Marco e Vittorio Basarin Barbaresco 2018,5,US,Red Wine,high,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,56,32.99
user_115,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_115,19 Crimes Snoop Cali Red 2020,5,US,Red Wine,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_115,Aia Vecchia Lagone Toscana 2018,4,US,Red Wine,high,medium,"""Bordeaux Red Blends",France,Red Wine,low,medium,,3.8,35,17.99
user_115,Alcance Gran Reserva Carmenere 2015,4,US,Red Wine,high,medium,Carmenere,Chile,Red Wine,medium,high,14.5,3.9,24,25.99
user_116,Adriano Marco e Vittorio Basarin Barbaresco 2018,5,US,White Wine,low,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,56,32.99
user_116,19 Crimes Snoop Cali Red 2020,4,US,White Wine,low,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_116,A to Z Rose Bubbles,4,US,White Wine,low,medium,Sparkling Rosé,US,Sparkling & Champagne,low,medium,12.5,3.9,48,18.99
user_116,100 Nails Ranch Cabernet Sauvignon 2018,3,US,White Wine,low,medium,"""Cabernet Sauvignon",US,Red Wine,low,medium,,3.3,9,19.99
user_116,19 Crimes The Banished Dark Red 2020,4,US,White Wine,low,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.2,32,16.99
user_116,Adami Garbel Brut Prosecco,4,US,White Wine,low,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_116,Alexakis Kotsifali Syrah 2016,3,US,White Wine,low,medium,"""Other Red Blends",US,Red Wine,medium,medium,,3.3,10,21.99
user_116,Alamos Cabernet Sauvignon 2020,4,US,White Wine,low,medium,"""Cabernet Sauvignon",US,Red Wine,low,medium,,3.8,10,11.99
user_116,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,US,White Wine,low,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_116,Albert Bichot Cremant de Bourgogne Brut Rose,4,US,White Wine,low,medium,"""Sparkling Rosé",France,Sparkling & Champagne,medium,medium,,4.1,30,39.99
user_117,19 Crimes Red Blend 2020,4,New Zealand,Red Wine,high,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,3.9,50,9.99
user_117,19 Crimes Snoop Cali Red 2020,4,New Zealand,Red Wine,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_117,Adriano Marco e Vittorio Basarin Barbaresco 2018,5,New Zealand,Red Wine,high,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,56,32.99
user_117,Albert Boxler Pinot Blanc 2016,3,New Zealand,Red Wine,high,medium,"""Pinot Blanc",US,White Wine,medium,medium,,3.6,12,42.99
user_117,Adami Garbel Brut Prosecco,4,New Zealand,Red Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_117,19 Crimes Cabernet Sauvignon 2020,4,New Zealand,Red Wine,high,medium,Cabernet Sauvignon,Australia,Red Wine,low,medium,0.0,3.9,68,10.99
user_117,A to Z Rose Bubbles,4,New Zealand,Red Wine,high,medium,Sparkling Rosé,US,Sparkling & Champagne,low,medium,12.5,3.9,48,18.99
user_117,1924 Sauvignon Blanc 2020,3,New Zealand,Red Wine,high,medium,Sauvignon Blanc,US,White Wine,low,medium,13.0,3.6,12,14.99
user_117,Adaptation by Odette Cabernet Sauvignon 2018,5,New Zealand,Red Wine,high,medium,"""Cabernet Sauvignon",US,Red Wine,high,medium,,4.9,5,84.99
user_117,12 Linajes Reserva 2012,4,New Zealand,Red Wine,high,medium,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,33,39.99
user_117,Albert Bichot Cremant de Bourgogne Brut Rose,4,New Zealand,Red Wine,high,medium,"""Sparkling Rosé",France,Sparkling & Champagne,medium,medium,,4.1,30,39.99
user_118,A to Z Pinot Noir 2019,4,US,Sparkling & Champagne,high,high,"""Pinot Noir",US,Red Wine,medium,medium,,4.1,23,22.99
user_118,19 Crimes Snoop Cali Rose 2020,4,US,Sparkling & Champagne,high,high,Rosé,US,Red Wine,low,low,10.5,3.9,32,13.99
user_118,Adami Bosco di Gica Prosecco Superiore,4,US,Sparkling & Champagne,high,high,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_118,19 Crimes The Banished Dark Red 2020,4,US,Sparkling & Champagne,high,high,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.2,32,16.99
user_118,19 Crimes Snoop Cali Red 2020,3,US,Sparkling & Champagne,high,high,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_118,Albert Boxler Gewurztraminer 2015,3,US,Sparkling & Champagne,high,high,"""Gewurztraminer",US,White Wine,medium,medium,,3.7,9,33.99
user_119,Albert Bichot Cremant de Bourgogne Brut Reserve,4,US,White Wine,medium,high,"""Non-Vintage Sparkling Wine",France,Sparkling & Champagne,medium,medium,,3.9,25,26.99
user_119,12 Linajes Reserva 2012,4,US,White Wine,medium,high,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,33,39.99
user_119,1000 Stories Bourbon Barrel Aged Zinfandel 2020,4,US,White Wine,medium,high,Zinfandel,US,Red Wine,low,high,15.5,3.8,11,18.99
user_119,Adaptation by Odette Cabernet Sauvignon 2018,5,US,White Wine,medium,high,"""Cabernet Sauvignon",US,Red Wine,high,medium,,4.9,5,84.99
user_119,Acinum Extra Dry Prosecco,4,US,White Wine,medium,high,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_119,Adriano Marco e Vittorio Basarin Barbaresco 2018,5,US,White Wine,medium,high,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,56,32.99
user_119,19 Crimes Snoop Cali Red 2020,5,US,White Wine,medium,high,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_119,Acrobat Pinot Noir 2019,3,US,White Wine,medium,high,Pinot Noir,US,Red Wine,low,medium,13.5,3.2,9,19.99
user_119,Adami Bosco di Gica Prosecco Superiore,3,US,White Wine,medium,high,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_119,19 Crimes The Banished Dark Red 2020,4,US,White Wine,medium,high,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.2,32,16.99
user_119,12 Linajes Crianza 2014,3,US,White Wine,medium,high,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,17,31.99
user_120,19 Crimes Red Blend 2020,4,US,Red Wine,low,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,3.9,50,9.99
user_120,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,US,Red Wine,low,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_120,12 Linajes Crianza 2014,4,US,Red Wine,low,medium,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,17,31.99
user_120,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,low,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_120,Albert Boxler Gewurztraminer 2015,4,US,Red Wine,low,medium,"""Gewurztraminer",US,White Wine,medium,medium,,3.7,9,33.99
user_120,Albert Boxler Chasselas 2017,3,US,Red Wine,low,medium,"""Other White Wine",US,White Wine,medium,medium,,3.6,7,37.99
user_120,Albert Boxler Edelswicker Reserve 2019,4,US,Red Wine,low,medium,"""Other White Blends",US,White Wine,medium,medium,,4.5,6,33.99
user_120,Acinum Extra Dry Prosecco,4,US,Red Wine,low,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_120,19 Crimes Snoop Cali Red 2020,5,US,Red Wine,low,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_120,Adami Garbel Brut Prosecco,4,US,Red Wine,low,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_120,1924 Sauvignon Blanc 2020,4,US,Red Wine,low,medium,Sauvignon Blanc,US,White Wine,low,medium,13.0,3.6,12,14.99
user_120,1924 Scotch Barrel Aged Chardonnay 2018,3,US,Red Wine,low,medium,Chardonnay,US,White Wine,low,high,14.5,3.7,8,15.99
user_121,7 Deadly Zins Zinfandel 2018,4,Italy,White Wine,medium,medium,"""Zinfandel",US,Red Wine,low,medium,,3.8,18,14.99
user_121,A to Z Rose Bubbles,4,Italy,White Wine,medium,medium,Sparkling Rosé,US,Sparkling & Champagne,low,medium,12.5,3.9,48,18.99
user_121,Achaval-Ferrer Mendoza Malbec 2019,4,Italy,White Wine,medium,medium,"""Malbec",US,Red Wine,medium,medium,,4.5,12,20.99
user_121,19 Crimes The Banished Dark Red 2020,4,Italy,White Wine,medium,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.2,32,16.99
user_121,19 Crimes Snoop Cali Red 2020,3,Italy,White Wine,medium,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_121,Aia Vecchia Lagone Toscana 2018,4,Italy,White Wine,medium,medium,"""Bordeaux Red Blends",France,Red Wine,low,medium,,3.8,35,17.99
user_121,Adami Bosco di Gica Prosecco Superiore,4,Italy,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_121,Albert Boxler Pinot Blanc 2016,4,Italy,White Wine,medium,medium,"""Pinot Blanc",US,White Wine,medium,medium,,3.6,12,42.99
user_121,19 Crimes Red Blend 2020,4,Italy,White Wine,medium,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,3.9,50,9.99
user_121,Albert Bichot Cremant de Bourgogne Brut Reserve,4,Italy,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",France,Sparkling & Champagne,medium,medium,,3.9,25,26.99
user_121,Alamos Cabernet Sauvignon 2020,4,Italy,White Wine,medium,medium,"""Cabernet Sauvignon",US,Red Wine,low,medium,,3.8,10,11.99
user_122,Acinum Extra Dry Prosecco,4,France,White Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_122,100 Nails Ranch Cabernet Sauvignon 2018,3,France,White Wine,high,medium,"""Cabernet Sauvignon",US,Red Wine,low,medium,,3.3,9,19.99
user_122,19 Crimes Snoop Cali Red 2020,4,France,White Wine,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_122,A to Z Rose Bubbles,4,France,White Wine,high,medium,Sparkling Rosé,US,Sparkling & Champagne,low,medium,12.5,3.9,48,18.99
user_122,A Mano Primitivo 2019,3,France,White Wine,high,medium,"""Primitivo",US,Red Wine,low,medium,,3.0,8,14.99
user_122,19 Crimes Hard Chard 2021,3,France,White Wine,high,medium,Chardonnay,Australia,White Wine,medium,high,14.0,3.0,13,20.99
